
-1.0|279.999|320.001
0.0|300.001|299.999
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.999|320.001
0.0|300.001|299.999

20 | 0.01 | 0.01
10.0|500|100
10.0|500.0|100.0
9.0|479.99|120.01
5.0|399.96|200.04
2.0|339.97|260.03
0.0|299.98|300.02
-1.0|279.99|320.01
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.01|279.99
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|300.01|299.99
1.0|320.01|279.99
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.01|279.99
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.01|279.99
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
0.0|300.01|299.99
-1.0|279.99|320.01
0.0|300.01|299.99
1.0|320.01|279.99
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
0.0|300.01|299.99
1.0|320.01|279.99
1.0|320.0|280.0
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.99|320.01
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|300.01|299.99
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.01|279.99
1.0|320.0|280.0
-1.0|279.98|320.02
0.0|300.01|299.99
-1.0|279.99|320.01
0.0|300.01|299.99
-1.0|279.99|320.01
0.0|300.01|299.99
1.0|320.01|279.99
1.0|320.0|280.0
0.0|299.99|300.01
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0

20 | 0.1 | 0.1
8.0|460.8|139.2
8.0|460.0|140.0
7.0|439.9|160.1
5.0|399.8|200.2
2.0|339.7|260.3
1.0|319.9|280.1
-1.0|279.8|320.2
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|300.1|299.9
0.0|300.0|300.0
1.0|320.1|279.9
0.0|299.9|300.1
0.0|300.0|300.0
-1.0|279.9|320.1
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.1|279.9
1.0|320.0|280.0
0.0|299.9|300.1
-1.0|279.9|320.1
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.9|320.1
0.0|300.1|299.9
-1.0|279.9|320.1
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.9|320.1
-1.0|280.0|320.0
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.1|279.9
1.0|320.0|280.0
1.0|320.0|280.0
0.0|299.9|300.1
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.9|320.1
-1.0|280.0|320.0
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.1|279.9
1.0|320.0|280.0
0.0|299.9|300.1
0.0|300.0|300.0
-1.0|279.9|320.1
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.9|320.1
-1.0|280.0|320.0
0.0|300.1|299.9
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|320.1|279.9
0.0|299.9|300.1
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0

20 | 1 | 1
10.0|500|100
10.0|500.0|100.0
10.0|500.0|100.0
7.0|437.0|163.0
4.0|377.0|223.0
1.0|317.0|283.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.0|321.0
reset
-1.0|279.0|321.0
-1.0|280.0|320.0
-1.0|280.0|320.0
-2.0|259.0|341.0
-1.0|281.0|319.0
0.0|301.0|299.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.0|321.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|301.0|299.0
-1.0|279.0|321.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|301.0|299.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
1.0|320.0|280.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
0.0|299.0|301.0
0.0|300.0|300.0
-1.0|279.0|321.0
-1.0|280.0|320.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|301.0|299.0
1.0|321.0|279.0
1.0|320.0|280.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.0|321.0
-1.0|280.0|320.0
0.0|301.0|299.0
0.0|300.0|300.0
1.0|321.0|279.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.0|321.0
0.0|301.0|299.0
0.0|300.0|300.0
1.0|321.0|279.0
1.0|320.0|280.0
0.0|299.0|301.0
0.0|300.0|300.0
-1.0|279.0|321.0
-1.0|280.0|320.0
0.0|301.0|299.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
1.0|320.0|280.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|279.0|321.0
0.0|301.0|299.0
-1.0|279.0|321.0
0.0|301.0|299.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
0.0|299.0|301.0
0.0|300.0|300.0
-1.0|279.0|321.0
0.0|301.0|299.0
-1.0|279.0|321.0
0.0|301.0|299.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
0.0|299.0|301.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|321.0|279.0
0.0|299.0|301.0
0.0|300.0|300.0

20 | 10 | 10
9.0|500|100
9.0|480.0|120.0
8.0|450.0|150.0
6.0|400.0|200.0
3.0|330.0|270.0
1.0|300.0|300.0
1.0|320.0|280.0
1.0|320.0|280.0
0.0|290.0|310.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
1.0|330.0|270.0
0.0|290.0|310.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
1.0|330.0|270.0
0.0|290.0|310.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|330.0|270.0
0.0|290.0|310.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
-1.0|280.0|320.0
0.0|310.0|290.0
0.0|300.0|300.0
1.0|330.0|270.0
0.0|290.0|310.0
1.0|330.0|270.0
1.0|320.0|280.0
0.0|290.0|310.0
0.0|300.0|300.0
-1.0|270.0|330.0
0.0|310.0|290.0
-1.0|270.0|330.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|330.0|270.0
1.0|320.0|280.0
0.0|290.0|310.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
-1.0|270.0|330.0
-1.0|280.0|320.0
-1.0|280.0|320.0
0.0|310.0|290.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|330.0|270.0
1.0|320.0|280.0
0.0|290.0|310.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0
0.0|300.0|300.0

20 | 100 | 100
9.0|500|100
9.0|480.0|120.0
9.0|480.0|120.0
6.0|120.0|480.0
2.0|100|500
3.0|460.0|140.0
7.0|500|100
8.0|500|100
4.0|100|500
0.0|100|500
1.0|420.0|180.0
5.0|500|100
6.0|500|100
3.0|100|500
reset
3.0|100|500
reset
3.0|100|500
0.0|100|500
0.0|300.0|300.0
1.0|420.0|180.0
0.0|200.0|400.0
0.0|300.0|300.0
0.0|300.0|300.0
1.0|420.0|180.0
1.0|320.0|280.0
0.0|200.0|400.0
-2.0|100|500
-1.0|380.0|220.0
1.0|500|100
3.0|500|100
-1.0|100|500
reset
-1.0|100|500
-3.0|100|500
-2.0|360.0|240.0
-1.0|380.0|220.0
0.0|400.0|200.0
-1.0|180.0|420.0
-3.0|100|500
-4.0|120.0|480.0
0.0|500|100
4.0|500|100
3.0|260.0|340.0
-1.0|100|500
-3.0|100|500
-1.0|480.0|120.0
4.0|500|100
4.0|380.0|220.0
-1.0|100|500
-3.0|100|500
-2.0|360.0|240.0
2.0|500|100
4.0|500|100
0.0|100|500
-4.0|100|500
-4.0|220.0|380.0
0.0|500|100
4.0|500|100
2.0|140.0|460.0
-3.0|100|500
-3.0|240.0|360.0
1.0|500|100
4.0|500|100
2.0|140.0|460.0
-3.0|100|500
-3.0|240.0|360.0
0.0|500|100
4.0|500|100
2.0|140.0|460.0
-2.0|100|500
-3.0|140.0|460.0
1.0|500|100
5.0|500|100
5.0|400.0|200.0
0.0|100|500
-3.0|100|500
-2.0|360.0|240.0
3.0|500|100
5.0|500|100
2.0|100|500
-3.0|100|500
-3.0|240.0|360.0
2.0|500|100
5.0|500|100
3.0|160.0|440.0
-2.0|100|500
-2.0|260.0|340.0
2.0|500|100
5.0|500|100
2.0|100|500
-2.0|100|500
-2.0|260.0|340.0
2.0|500|100
5.0|500|100
3.0|160.0|440.0
-2.0|100|500
-3.0|140.0|460.0
2.0|500|100
6.0|500|100
4.0|180.0|420.0
0.0|100|500
-1.0|180.0|420.0
2.0|500|100
6.0|500|100
5.0|300.0|300.0
0.0|100|500
-2.0|100|500
0.0|500.0|100.0
5.0|500|100
5.0|400.0|200.0
1.0|100|500
-2.0|100|500
-1.0|380.0|220.0
3.0|500|100
5.0|500|100
2.0|100|500
-3.0|100|500
-4.0|120.0|480.0
1.0|500|100
6.0|500|100
5.0|300.0|300.0
0.0|100|500
-2.0|100|500
0.0|500.0|100.0
4.0|500|100
4.0|380.0|220.0
1.0|100|500
-2.0|100|500
-1.0|380.0|220.0
2.0|500|100
5.0|500|100
1.0|100|500
-2.0|100|500
-3.0|140.0|460.0
1.0|500|100
5.0|500|100
5.0|400.0|200.0
0.0|100|500
-2.0|100|500
-1.0|380.0|220.0
3.0|500|100
4.0|480.0|120.0

20 | 1000 | 1000
0.0|100|500
0.0|300.0|300.0
1.0|500|100
3.0|500|100
1.0|100|500
-2.0|100|500
-3.0|100|500
2.0|500|100
6.0|500|100
6.0|420.0|180.0
1.0|100|500
-1.0|100|500
0.0|500|100
5.0|500|100
5.0|400.0|200.0
0.0|100|500
-3.0|100|500
-2.0|500|100
2.0|500|100
3.0|500|100
-1.0|100|500
reset
-1.0|100|500
reset
-1.0|100|500
-3.0|100|500
-3.0|240.0|360.0
-3.0|240.0|360.0
-2.0|500|100
0.0|500|100
-2.0|100|500
-5.0|100|500
reset
-5.0|100|500
-3.0|500|100
-1.0|500|100
-3.0|100|500
-6.0|100|500
-7.0|100|500
-4.0|500|100
-0.0|500|100
0.0|300.0|300.0
-5.0|100|500
-8.0|100|500
-8.0|140.0|460.0
-7.0|500|100
-8.0|100|500
-8.0|140.0|460.0
-9.0|100|500
-6.0|500|100
